time	EURUSD	GBPUSD	NZDUSD
2016-07-01	1.11693	1.33494	0.71976
2016-07-04	1.11594	1.33406	0.72406
2016-07-05	1.11863	1.32893	0.72339
2016-07-06	1.11114	1.30266	0.71562
2016-07-07	1.11071	1.30471	0.72357
2016-07-08	1.11204	1.30187	0.73066
2016-07-11	1.10746	1.3018	0.73043
2016-07-12	1.1126	1.32951	0.73246
2016-07-13	1.11198	1.33375	0.73172
2016-07-14	1.11647	1.34766	0.72942
2016-07-15	1.11489	1.34809	0.72016
2016-07-18	1.10842	1.33149	0.71539
2016-07-19	1.10804	1.32741	0.71163
2016-07-20	1.10303	1.32266	0.7068
2016-07-21	1.10601	1.32747	0.70259
2016-07-22	1.1041	1.32905	0.70164
2016-07-25	1.09986	1.3164500000000001	0.70161
2016-07-26	1.10298	1.31757	0.70859
2016-07-27	1.10648	1.32343	0.70853
2016-07-28	1.11195	1.3248	0.71214
2016-07-29	1.11975	1.33017	0.72291
2016-08-01	1.11838	1.3271899999999999	0.72298
2016-08-02	1.12337	1.33653	0.72564
2016-08-03	1.12267	1.33715	0.72456
2016-08-04	1.11562	1.33457	0.7201
2016-08-05	1.11612	1.31749	0.72192
2016-08-08	1.11048	1.3096700000000001	0.71442
2016-08-09	1.11224	1.30472	0.71803
2016-08-10	1.11902	1.30939	0.72647
2016-08-11	1.11914	1.30278	0.73422
2016-08-12	1.12212	1.30345	0.72548
2016-08-15	1.12037	1.29451	0.7227
2016-08-16	1.13226	1.30511	0.73041
2016-08-17	1.1316	1.30864	0.73219
2016-08-18	1.13663	1.31727	0.73113
2016-08-19	1.13592	1.31849	0.72923
2016-08-22	1.13306	1.31572	0.72935
2016-08-23	1.13553	1.3210600000000001	0.73445
2016-08-24	1.13113	1.32729	0.73349
2016-08-25	1.12975	1.32637	0.73365
2016-08-26	1.1341	1.32793	0.73803
2016-08-29	1.12077	1.31388	0.72641
2016-08-30	1.11923	1.31198	0.72649
2016-08-31	1.11654	1.31579	0.72656
2016-09-01	1.12052	1.3317999999999999	0.72953
2016-09-02	1.12521	1.33526	0.73603
2016-09-05	1.11823	1.33754	0.73436
2016-09-06	1.1263	1.34451	0.74218
2016-09-07	1.12714	1.34388	0.74854
2016-09-08	1.1327	1.33756	0.74822
2016-09-09	1.12849	1.33361	0.74131
2016-09-12	1.12682	1.33475	0.73568
2016-09-13	1.12607	1.33408	0.73641
2016-09-14	1.1274	1.32403	0.73131
