time	EURUSD	GBPUSD	NZDUSD
2016-11-01	1.09803	1.22347	0.71492
2016-11-02	1.10557	1.22413	0.71826
2016-11-03	1.10954	1.23031	0.7288
2016-11-04	1.11039	1.24598	0.73329
2016-11-07	1.10818	1.24597	0.73325
2016-11-08	1.10403	1.23925	0.73409
2016-11-09	1.10295	1.2379	0.73848
2016-11-10	1.09087	1.24051	0.72774
2016-11-11	1.08908	1.25448	0.72086
2016-11-14	1.08355	1.25624	0.71369
2016-11-15	1.07363	1.24848	0.71172
2016-11-16	1.07212	1.24484	0.70995
2016-11-17	1.0689899999999999	1.2442	0.707
2016-11-18	1.0625	1.24089	0.70241
2016-11-21	1.05919	1.23448	0.69932
2016-11-22	1.06265	1.24961	0.70596
2016-11-23	1.06249	1.2417	0.70587
2016-11-24	1.05513	1.24311	0.70029
2016-11-25	1.05498	1.24459	0.69972
2016-11-28	1.06049	1.24741	0.70407
2016-11-29	1.06075	1.2405599999999999	0.70724
2016-11-30	1.06492	1.24887	0.71235
2016-12-01	1.05923	1.25044	0.70815
2016-12-02	1.06584	1.25889	0.70881
2016-12-05	1.05915	1.2652700000000001	0.71188
2016-12-06	1.07633	1.27246	0.71355
2016-12-07	1.07173	1.26765	0.71189
2016-12-08	1.07532	1.2624	0.7164
2016-12-09	1.06122	1.25723	0.71734
2016-12-12	1.05389	1.25806	0.71258
2016-12-13	1.06335	1.2675100000000001	0.71856
2016-12-14	1.06227	1.26572	0.72018
2016-12-15	1.053	1.25604	0.71158
2016-12-16	1.04116	1.24275	0.70293
2016-12-19	1.0437	1.24757	0.69644
2016-12-20	1.04009	1.23958	0.69288
2016-12-21	1.03855	1.23653	0.69171
2016-12-22	1.04238	1.23517	0.68962
2016-12-23	1.04333	1.22825	0.69007
2016-12-26	1.04511	1.22659	0.68668
2016-12-27	1.04508	1.22729	0.68938
2016-12-28	1.04552	1.2269	0.68871
2016-12-29	1.04129	1.22258	0.69173
2016-12-30	1.04885	1.22568	0.69608
2017-01-02	1.05127	1.23401	0.69274
2017-01-03	1.04523	1.22748	0.69179
2017-01-04	1.04054	1.22387	0.6915
2017-01-05	1.0488	1.23205	0.69679
2017-01-06	1.06022	1.2413	0.70265
2017-01-09	1.05306	1.22547	0.69635
2017-01-10	1.05737	1.21584	0.70162
2017-01-11	1.05546	1.21755	0.69887
2017-01-12	1.05801	1.22027	0.70545
2017-01-13	1.06134	1.21584	0.70946
2017-01-16	1.06248	1.20158	0.71082
2017-01-17	1.05954	1.2042	0.70983
2017-01-18	1.07106	1.24128	0.72129
2017-01-19	1.06284	1.22583	0.71225
2017-01-20	1.06623	1.23416	0.71872
2017-01-23	1.06989	1.23758	0.71627
2017-01-24	1.07649	1.25336	0.72339
2017-01-25	1.0729899999999999	1.25192	0.72466
2017-01-26	1.0749900000000001	1.26343	0.72973
2017-01-27	1.06788	1.25897	0.72395
2017-01-30	1.07144	1.25715	0.72663
2017-01-31	1.06926	1.24848	0.72835
2017-02-01	1.07969	1.25762	0.73094
2017-02-02	1.07685	1.26552	0.72788
2017-02-03	1.07594	1.2521900000000001	0.72883
2017-02-06	1.07903	1.24872	0.73039
2017-02-07	1.0749	1.24626	0.73204
2017-02-08	1.06778	1.25064	0.72989
2017-02-09	1.06967	1.25382	0.72621
2017-02-10	1.06574	1.24924	0.71827
2017-02-13	1.06347	1.24642	0.72052
2017-02-14	1.0594999999999999	1.25237	0.71742
2017-02-15	1.05744	1.2467	0.71683
2017-02-16	1.05992	1.24583	0.72215
2017-02-17	1.0672	1.24868	0.72098
2017-02-20	1.06075	1.2404600000000001	0.71923
2017-02-21	1.06103	1.24569	0.71868
2017-02-22	1.05358	1.24706	0.71583
2017-02-23	1.05564	1.24448	0.71869
2017-02-24	1.05766	1.25529	0.72282
2017-02-27	1.05625	1.24657	0.71989
2017-02-28	1.05853	1.24384	0.71891
2017-03-01	1.0575	1.23782	0.71919
2017-03-02	1.05457	1.22921	0.71409
2017-03-03	1.05082	1.22658	0.70617
2017-03-06	1.0607	1.22854	0.70236
2017-03-07	1.05814	1.22337	0.69932
2017-03-08	1.05651	1.2199	0.69538
2017-03-09	1.05392	1.21666	0.69127
2017-03-10	1.05754	1.21618	0.6898
2017-03-13	1.0679400000000001	1.21564	0.69376
2017-03-14	1.06531	1.22162	0.69221
